,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Dreamaccount Oy,07.01.2016,
1,Y-tunnus,2733782-6,,
2,Kotipaikka,Salo,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,31.05.2023,31.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.07.2019,
11,Yhteystiedot,,09.06.2021,
12,Postiosoite,Junnaronkatu 10  24100  Salo  Suomi,,
13,Käyntiosoite,Junnaronkatu 10  24100  Salo  Suomi,,
14,Puhelin,"0442054994, 0442054994",,
15,Sähköposti,tiina.laakso(a)dreamaccount.fi,,
16,Www,http://www.dreamaccount.fi,,
