,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Carmine Oy,27.01.2016,
1,Y-tunnus,2734269-2,,
2,Kotipaikka,Helsinki,27.01.2016,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,21.09.2022,21.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.08.2022,
12,Postiosoite,Kellaritie 11  00700  Helsinki  Suomi,,
13,Sähköposti,crimsonsunband(a)gmail.com,,
