,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,The Innovation Company Oy,17.06.2021,
1,Y-tunnus,2683524-1,,
2,Kotipaikka,Espoo,15.06.2015,
3,Yritysmuoto,Osakeyhtiö,15.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.06.2015,,
6,Viimeisin rekisteröintiajankohta,28.06.2021,28.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,15.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2021,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.03.2015,
12,Postiosoite,Hyljetie 35 C  02260  Espoo  Suomi,,
13,Käyntiosoite,Hyljetie 35 C  02260  Espoo  Suomi,,
14,Puhelin,+358 504871396,,
15,Sähköposti,iknowtarun(a)gmail.com,,
16,Www,http://www.theinnovationcompany.co,,
