,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Helsingin keskustan ravintolakiinteistöt Oy,25.06.2015,
1,Y-tunnus,2692911-7,,
2,Kotipaikka,Helsinki,25.06.2015,
3,Yritysmuoto,Osakeyhtiö,25.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.06.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.06.2015,,
8,Yrityksen tila,Rekisterissä,25.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.06.2022,
11,Yhteystiedot,,14.09.2022,
12,Postiosoite,c/o Matti Vesikkala  Suomelantie 870 A 870  09630  Koisjärvi  Suomi,,
13,Käyntiosoite,Korkeavuorenkatu 27  00130  Helsinki  Suomi,,
14,Sähköposti,m_vesikkala(a)hotmail.com,,
