,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MANSIKKAMAA INNOVATIONS OY,31.12.2015,
1,Y-tunnus,2732764-4,,
2,Kotipaikka,Helsinki,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2021,12.10.2021,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2020,
11,Yhteystiedot,,28.09.2021,
12,Postiosoite,c/o Miika Mansikkamaa  Linnanrauniontie 11  21620  Kuusisto  Suomi,,
13,Käyntiosoite,c/o Miika Mansikkamaa  Linnanrauniontie 11  21620  Kuusisto  Suomi,,
14,Puhelin,"0405558875, 0405558875",,
15,Sähköposti,miika(a)mansikkamaa.fi,,
16,Www,http://www.mansikkamaa.fi,,
