,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,WellCare Solutions Oy,22.09.2015,
1,Y-tunnus,2709252-3,,
2,Kotipaikka,Kempele,16.02.2018,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,17.06.2022,17.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksen tilanne,Selvitystilassa  Konkurssissa,26.08.2021  23.12.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,25.05.2020,
12,Yhteystiedot,,21.04.2021,
13,Postiosoite,c/o Pasi-Ilkka Väyrynen  Kvartsitie 1 A 4  01150  Söderkulla  Suomi,,
14,Käyntiosoite,c/o Pasi-Ilkka Väyrynen  Kvartsitie 1 A 4  01150  Söderkulla  Suomi,,
15,Puhelin,0407774452,,
16,Sähköposti,pasi-ilkka.vayrynen(a)wellcare.fi,,
17,Www,http://wellcare.fi,,
