,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PuuhaKari Oy,23.10.2015,
1,Y-tunnus,2718453-2,,
2,Kotipaikka,Inari,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2020,
11,Yhteystiedot,,16.10.2015,
12,Postiosoite,c/o Kari Perätalo  Paannetie 1  99870  Inari  Suomi,,
13,Käyntiosoite,c/o Kari Perätalo  Paannetie 1  99870  Inari  Suomi,,
14,Puhelin,"040 5477 623, 040 669 7118",,
15,Sähköposti,kperatalo(a)gmail.com,,
