,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Elementtikaluste Oy,04.08.2015,
1,Y-tunnus,2702505-6,,
2,Kotipaikka,Liminka,04.08.2015,
3,Yritysmuoto,Osakeyhtiö,04.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.08.2015,,
6,Viimeisin rekisteröintiajankohta,21.01.2023,21.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.08.2015,,
8,Yrityksen tila,Rekisterissä,04.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,01.08.2016,
12,Postiosoite,c/o Kari Kotila  Honkarannantie 505  86300  Oulainen  Suomi,,
13,Käyntiosoite,c/o Kari Kotila  Honkarannantie 505  86300  Oulainen  Suomi,,
14,Puhelin,0503498158,,
15,Sähköposti,kari.kotila(a)puukaluste.com,,
