,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vau Company Oy,30.09.2015,
1,Y-tunnus,2707316-2,,
2,Kotipaikka,Tampere,30.09.2015,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.06.2017,
12,Postiosoite,Ahlmanintie 44  33800  Tampere  Suomi,,
13,Käyntiosoite,Ahlmanintie 44  33800  Tampere  Suomi,,
14,Puhelin,040-7658908,,
15,Sähköposti,juuso.kaari.vfx(a)gmail.com,,
16,Www,http://vau.company,,
