,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Devon Miles Oy,11.02.2021,
1,Y-tunnus,2669354-6,,
2,Kotipaikka,Valkeakoski,11.02.2021,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.05.2021,
11,Yhteystiedot,,17.06.2019,
12,Postiosoite,Katajaharjuntie 2-4 B 32  00200  Helsinki  Suomi,,
