,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KA-Steel Oy,08.06.2015,
1,Y-tunnus,2693180-7,,
2,Kotipaikka,Paimio,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
8,Yrityksen tila,Rekisterissä,08.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.04.2021,
11,Yhteystiedot,,01.06.2022,
12,Postiosoite,Koskelantie 6 B 4  21540  Preitilä  Suomi,,
13,Käyntiosoite,Haanpolku 2  21540  Preitilä  Suomi,,
14,Puhelin,040 5150 298,,
15,Sähköposti,kimmo.aronen(a)gmail.com,,
