,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pauti Oy,04.09.2015,
1,Y-tunnus,2707449-9,,
2,Kotipaikka,Kiuruvesi,04.09.2015,
3,Yritysmuoto,Osakeyhtiö,04.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.09.2015,,
6,Viimeisin rekisteröintiajankohta,08.04.2022,08.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.09.2015,,
8,Yrityksen tila,Rekisterissä,04.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.09.2019,
11,Yhteystiedot,,28.08.2015,
12,Postiosoite,Putouksentie 240  74680  Myllyniemi  Suomi,,
13,Puhelin,0407518320,,
14,Sähköposti,perttu.autio(a)gmail.com,,
