,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Siivousilo Oy,10.12.2015,
1,Y-tunnus,2729115-1,,
2,Kotipaikka,Mäntsälä,10.12.2015,
3,Yritysmuoto,Osakeyhtiö,10.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.12.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.12.2015,,
8,Yrityksen tila,Rekisterissä,10.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,20.10.2022,
12,Postiosoite,Kaukotie 16  04410  Järvenpää  Suomi,,
13,Käyntiosoite,Kaukotie 16  04410  Järvenpää  Suomi,,
14,Puhelin,045-1847771,,
15,Sähköposti,heidi(a)siivousilo.fi,,
16,Www,http://www.siivousilo.fi,,
