,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mint Capital Oy,01.12.2015,
1,Y-tunnus,2727358-6,,
2,Kotipaikka,Hämeenlinna,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Viimeisin rekisteröintiajankohta,05.04.2023,05.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
8,Yrityksen tila,Rekisterissä,01.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.11.2019,
11,Yhteystiedot,,26.11.2015,
12,Postiosoite,c/o Jussi Rouhento  Arvi Kariston katu 2 A  13100  Hämeenlinna  Suomi,,
13,Käyntiosoite,c/o Jussi Rouhento  Arvi Kariston katu 2 A  13100  Hämeenlinna  Suomi,,
14,Puhelin,"0405129577, 0405129577",,
15,Sähköposti,jussi.rouhento(a)nh-cap.com,,
