,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuspalvelu J. Toivonen Oy,01.01.2016,
1,Y-tunnus,2730747-5,,
2,Kotipaikka,Sotkamo,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,10.12.2015,
12,Postiosoite,Suojärventie 17  88610  Vuokatti  Suomi,,
13,Käyntiosoite,Kumparetie 1 A 3  88610  Vuokatti  Suomi,,
14,Puhelin,"0503578808, 05013578808",,
15,Sähköposti,toivonenjarkko(a)hotmail.com,,
