,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Anima Pictures Entertainment Oy,09.11.2015,
1,Y-tunnus,2721449-8,,
2,Kotipaikka,Helsinki,09.11.2015,
3,Yritysmuoto,Osakeyhtiö,09.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.11.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2021,11.03.2021,
7,Yrityksen tiedot järjestelmässä alkaen,09.11.2015,,
8,Yrityksen tila,Rekisterissä,09.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,17.03.2020,
12,Postiosoite,c/o Monkey Business Pictures  Konepajankuja 1  00510  Helsinki  Suomi,,
13,Käyntiosoite,c/o Monkey Business Pictures  Konepajankuja 1  00510  Helsinki  Suomi,,
14,Puhelin,"0405000571, 0405000571",,
15,Sähköposti,petteri.p(a)protonmail.com,,
