,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Luomukoto Oy,01.04.2015,
1,Y-tunnus,2680304-7,,
2,Kotipaikka,Vantaa,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,07.03.2015,
12,Postiosoite,c/o Heidi Ilveskero  Lokkitie 12  01450  Vantaa  Suomi,,
13,Puhelin,"0451382944, 0451382944",,
14,Sähköposti,heidi.ilveskero(a)gmail.com,,
