,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Elenar Systems Oy,19.01.2016,
1,Y-tunnus,2734136-6,,
2,Kotipaikka,Helsinki,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.05.2023,13.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.12.2015,
12,Postiosoite,Kalevankatu 47 A 9  00180  Helsinki  Suomi,,
13,Käyntiosoite,Kalevankatu 47 A 9  00180  Helsinki  Suomi,,
14,Puhelin,+358 40 5914 855,,
15,Sähköposti,maria.rosberg(a)calisto.fi,,
