,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SilkRoad TradeNet Ab,09.09.2015,
1,Y-tunnus,2705715-4,,
2,Kotipaikka,Helsinki,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Viimeisin rekisteröintiajankohta,08.02.2020,08.02.2020,
7,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
8,Yrityksen tila,Rekisterissä,09.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.02.2020,
11,Yhteystiedot,,14.09.2022,
12,Postiosoite,Tammelan Puistokatu 30-32 C 40  33100  Tammerfors  Suomi,,
13,Käyntiosoite,Tammelan Puistokatu 30-32 C 40  33100  Tammerfors  Suomi,,
14,Puhelin,"+358443076373, 0443076373",,
15,Sähköposti,amirmowloughi(a)yahoo.com,,
