,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Stadin Gimma Oy,15.10.2018,
1,Y-tunnus,2687376-6,,
2,Kotipaikka,Helsinki,24.04.2015,
3,Yritysmuoto,Osakeyhtiö,24.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.04.2015,,
6,Viimeisin rekisteröintiajankohta,12.11.2022,12.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.04.2015,,
8,Yrityksen tila,Rekisterissä,24.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.03.2017,
12,Postiosoite,c/o Janica Saxelin  Köysikuja 8 A 4  00210  Helsinki  Suomi,,
13,Käyntiosoite,Vaasankatu 6 lh. 2  00500  Helsinki  Suomi,,
14,Puhelin,0505960919,,
15,Sähköposti,janica.saxelin(a)gmail.com,,
16,Www,http://www.jaminthebox.com,,
