,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JM Tabermann Oy,01.09.2015,
1,Y-tunnus,2706666-7,,
2,Kotipaikka,Hämeenlinna,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,25.08.2015,
12,Postiosoite,Arvi Kariston katu 15 A 16  13100  Hämeenlinna  Suomi,,
13,Käyntiosoite,Arvi Kariston katu 15  13100  Hämeenlinna  Suomi,,
14,Puhelin,040 7692333,,
15,Sähköposti,jukka.tabermann(a)tabermann.fi,,
