,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hassle free Promotions Oy Ltd,28.08.2015,
1,Y-tunnus,2704558-3,,
2,Kotipaikka,Helsinki,27.08.2015,
3,Yritysmuoto,Osakeyhtiö,27.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.08.2015,,
6,Viimeisin rekisteröintiajankohta,16.06.2021,16.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,27.08.2015,,
8,Yrityksen tila,Rekisterissä,27.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.08.2015,
12,Postiosoite,Kirstinkatu 4 F 146  00530  Helsinki  Suomi,,
13,Käyntiosoite,Kirstinkatu 4 F 146  00530  Helsinki  Suomi,,
14,Puhelin,0405110474,,
15,Sähköposti,samicharmi(a)gmail.com,,
16,Www,http://www.booktheartists.com,,
