,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Harsokorento Oy,07.01.2016,
1,Y-tunnus,2731109-5,,
2,Kotipaikka,Janakkala,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,26.11.2022,26.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,10.07.2021,
12,Postiosoite,Ursuskuja 2  80230  Joensuu  Suomi,,
13,Käyntiosoite,Ursuskuja 2  80230  Joensuu  Suomi,,
14,Puhelin,0456726074,,
15,Sähköposti,lindastenberg80(a)gmail.com,,
