,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HH-Renki Oy,06.08.2015,
1,Y-tunnus,2703232-8,,
2,Kotipaikka,Alavieska,06.08.2015,
3,Yritysmuoto,Osakeyhtiö,06.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.08.2015,,
6,Viimeisin rekisteröintiajankohta,12.07.2022,12.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.08.2015,,
8,Yrityksen tila,Rekisterissä,06.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.09.2019,
11,Yhteystiedot,,01.06.2017,
12,Postiosoite,c/o Keskustie 10 85200 alavieska  Keskustie 10  85200  Alavieska  Suomi,,
13,Käyntiosoite,c/o Keskustie 10 85200 Alavieska  Keskustie 10  85200  Alavieska  Suomi,,
14,Puhelin,"0408584863, 0408584863",,
15,Sähköposti,hietala.henri(a)gmail.com,,
16,Www,http://www.lomituspalvelut.com,,
