,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Paila Oy,17.07.2015,
1,Y-tunnus,2700657-6,,
2,Kotipaikka,Helsinki,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
8,Yrityksen tila,Rekisterissä,17.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.10.2020,
11,Yhteystiedot,,03.12.2021,
12,Postiosoite,Terijoentie 9 B  02130  Espoo  Suomi,,
13,Puhelin,"0405689302, 0405689302",,
14,Sähköposti,esa.paila(a)gmail.com,,
