,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Orion Z Oy,03.09.2015,
1,Y-tunnus,2707430-9,,
2,Kotipaikka,Kotka,03.09.2015,
3,Yritysmuoto,Osakeyhtiö,03.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.09.2015,,
6,Viimeisin rekisteröintiajankohta,12.03.2023,12.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.09.2015,,
8,Yrityksen tila,Rekisterissä,03.09.2015,
9,Yrityksen tilanne,Selvitystilassa,12.03.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,29.05.2020,
12,Yhteystiedot,,28.08.2015,
13,Postiosoite,Kymenlaaksonkatu 7 C 35  48100  Kotka  Suomi,,
14,Käyntiosoite,Kymenlaaksonkatu 7 C 35  48100  Kotka  Suomi,,
15,Puhelin,0447700888,,
16,Sähköposti,yuri.pystin(a)gmail.com,,
