,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Isännöinti ja Taloushallinto Sinkko Oy,13.01.2016,
1,Y-tunnus,2734332-9,,
2,Kotipaikka,Joensuu,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,11.04.2016,
12,Postiosoite,Jääskelänkuja 1  80140  Joensuu  Suomi,,
13,Puhelin,050 343 7696,,
14,Sähköposti,leena(a)sinkko.fi,,
15,Www,http://www.sinkko.fi,,
