,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Itäpaine Oy,30.09.2015,
1,Y-tunnus,2709619-6,,
2,Kotipaikka,Joensuu,30.09.2015,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.04.2020,
11,Yhteystiedot,,14.02.2019,
12,Postiosoite,Harila 6  83460  Harinjärvi  Suomi,,
13,Käyntiosoite,Harila 6  83460  Harinjärvi  Suomi,,
14,Puhelin,0500-190465,,
15,Sähköposti,pasi.kettunen(a)itapaine.fi,,
16,Www,http://www.itapaine.fi,,
