,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuspalvelu Megi Oy,19.10.2015,
1,Y-tunnus,2717824-7,,
2,Kotipaikka,Raisio,14.12.2016,
3,Yritysmuoto,Osakeyhtiö,19.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.10.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.10.2015,,
8,Yrityksen tila,Rekisterissä,19.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.09.2021,
12,Postiosoite,Sorolaisenkatu 6 B 33  21200  Raisio  Suomi,,
13,Käyntiosoite,Tasalankatu 5 A 1  21200  Raisio  Suomi,,
14,Puhelin,0451193763,,
15,Sähköposti,rakennuspalvelumegi(a)gmail.com,,
