,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Poosis Oy,14.10.2015,
1,Y-tunnus,2708181-6,,
2,Kotipaikka,Pori,14.10.2015,
3,Yritysmuoto,Osakeyhtiö,14.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.10.2015,,
6,Viimeisin rekisteröintiajankohta,12.01.2023,12.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.10.2015,,
8,Yrityksen tila,Rekisterissä,14.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.01.2022,
11,Yhteystiedot,,01.09.2015,
12,Postiosoite,Niinipuuntie 23  28660  Pori  Suomi,,
13,Puhelin,044 551 9800,,
14,Sähköposti,sami.veneranta(a)gmail.com,,
