,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Itä-Suomen Elämysmatkat Oy,07.11.2018,
1,Y-tunnus,2666353-1,,
2,Kotipaikka,Joensuu,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Lakkaamisajankohta,23.04.2019,23.04.2019,
7,Viimeisin rekisteröintiajankohta,23.04.2019,23.04.2019,
8,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
9,Yrityksen tila,Lakannut,23.04.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
