,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hometec Oy,05.02.2016,
1,Y-tunnus,2738250-4,,
2,Kotipaikka,Helsinki,05.02.2016,
3,Yritysmuoto,Osakeyhtiö,05.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2016,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.02.2016,,
8,Yrityksen tila,Rekisterissä,05.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.05.2022,
11,Yhteystiedot,,01.09.2020,
12,Postiosoite,Rukatunturintie 3 L 87  00970  Helsinki  Suomi,,
13,Käyntiosoite,Rukatunturintie 3 L 87  00970  Helsinki  Suomi,,
14,Puhelin,"040 578 2695, 040 578 2695",,
15,Sähköposti,hpa.lehto(a)gmail.com,,
