,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tamun Musiikki Oy,27.08.2015,
1,Y-tunnus,2706599-8,,
2,Kotipaikka,Jyväskylä,27.08.2015,
3,Yritysmuoto,Osakeyhtiö,27.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.08.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.08.2015,,
8,Yrityksen tila,Rekisterissä,27.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,30.10.2018,
12,Postiosoite,c/o Mikko Tamminen  Kivihelmentie 24  65300  Vaasa  Suomi,,
13,Käyntiosoite,c/o Mikko Tamminen  Kivihelmentie 24  65300  Vaasa  Suomi,,
14,Puhelin,050-5563062,,
15,Sähköposti,mikko(a)firevision.nu,,
16,Www,http://www.alkalyne.fi,,
