,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HP-Yhtymä OY,20.04.2015,
1,Y-tunnus,2683049-1,,
2,Kotipaikka,Lapua,20.04.2015,
3,Yritysmuoto,Osakeyhtiö,20.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.04.2015,,
6,Viimeisin rekisteröintiajankohta,14.09.2022,14.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.04.2015,,
8,Yrityksen tila,Rekisterissä,20.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.04.2020,
11,Yhteystiedot,,07.09.2019,
12,Postiosoite,Marttalankuja 63  62100  Lapua  Suomi,,
13,Käyntiosoite,Marttalankuja 63  62100  Lapua  Suomi,,
14,Puhelin,0451035310,,
15,Sähköposti,niko.haapaaho(a)gmail.com,,
