,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vision Eläinkoulutusopisto Oy,09.11.2015,
1,Y-tunnus,2721257-2,,
2,Kotipaikka,Nurmijärvi,09.11.2015,
3,Yritysmuoto,Osakeyhtiö,09.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.11.2015,,
6,Viimeisin rekisteröintiajankohta,14.07.2022,14.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.11.2015,,
8,Yrityksen tila,Rekisterissä,09.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,08.03.2022,
12,Postiosoite,Ruskakatu 3  05810  Hyvinkää  Suomi,,
13,Käyntiosoite,Ruskakatu 3  05810  Hyvinkää  Suomi,,
14,Puhelin,"0456-391396, 040-5933131",,
15,Sähköposti,sari.paavilainen(a)koirakouluvisio.com,,
16,Www,http://www.koirakouluvisio.com,,
