,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,True Core Oy,20.02.2015,
1,Y-tunnus,2676883-5,,
2,Kotipaikka,Joroinen,20.02.2015,
3,Yritysmuoto,Osakeyhtiö,20.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.02.2015,,
6,Viimeisin rekisteröintiajankohta,08.10.2022,08.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.02.2015,,
8,Yrityksen tila,Rekisterissä,20.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,19.02.2015,
12,Postiosoite,Kuvansintie 621  78880  Kuvansi  Suomi,,
13,Puhelin,0503474435,,
14,Sähköposti,pasik(a)iki.fi,,
