,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TM Rahti Oy,15.06.2015,
1,Y-tunnus,2694393-9,,
2,Kotipaikka,Ruokolahti,15.06.2015,
3,Yritysmuoto,Osakeyhtiö,15.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.06.2015,,
6,Viimeisin rekisteröintiajankohta,31.01.2022,31.01.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.06.2015,,
8,Yrityksen tila,Rekisterissä,15.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.01.2022,
11,Yhteystiedot,,13.01.2022,
12,Postiosoite,Laurantie 5 C  53100  Lappeenranta  Suomi,,
13,Käyntiosoite,Laurantie 5 C  53100  Lappeenranta  Suomi,,
14,Puhelin,0405712657,,
15,Sähköposti,maarit.myllys(a)gmail.com,,
