,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Titanium Vakuutuspalvelut Oy,12.04.2019,
1,Y-tunnus,2731247-7,,
2,Kotipaikka,Helsinki,21.12.2015,
3,Yritysmuoto,Osakeyhtiö,21.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.12.2015,,
6,Lakkaamisajankohta,28.06.2019,28.06.2019,
7,Viimeisin rekisteröintiajankohta,17.10.2019,17.10.2019,
8,Yrityksen tiedot järjestelmässä alkaen,21.12.2015,,
9,Yrityksen tila,Lakannut,28.06.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
