,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Espoon Sopimuspakkaus Oy,11.11.2015,
1,Y-tunnus,2718928-8,,
2,Kotipaikka,Espoo,11.11.2015,
3,Yritysmuoto,Osakeyhtiö,11.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.11.2015,,
6,Viimeisin rekisteröintiajankohta,20.10.2022,20.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.11.2015,,
8,Yrityksen tila,Rekisterissä,11.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.06.2020,
11,Yhteystiedot,,21.06.2020,
12,Postiosoite,c/o Espoon Sopimuspakkaus Oy  Torpanmäki 5  02740  Espoo  Suomi,,
13,Käyntiosoite,c/o Espoon Sopimuspakkaus Oy  Torpanmäki 5  02740  Espoo  Suomi,,
14,Puhelin,0401824847,,
15,Sähköposti,matti.koivisto(a)sopimuspakkaus.fi,,
