,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HS Textile Consulting Oy,16.04.2015,
1,Y-tunnus,2681083-7,,
2,Kotipaikka,Lieto,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,15.07.2022,15.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,11.03.2015,
12,Postiosoite,c/o Ilmarinen  Kyypellontie 13  21350  Ilmarinen  Suomi,,
13,Käyntiosoite,c/o Ilmarinen  Kyypellontie 13  21350  Ilmarinen  Suomi,,
14,Puhelin,0400227322,,
15,Sähköposti,hannu.j.saloranta(a)gmail.com,,
