,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LVI-Suunnittelu Hannu Lehtinen Oy,01.01.2016,
1,Y-tunnus,2724174-4,,
2,Kotipaikka,Hämeenlinna,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,03.02.2020,
12,Postiosoite,Kinnalantie 3 B  13720  Parola  Suomi,,
13,Käyntiosoite,Kinnalantie 3 B  13720  Parola  Suomi,,
14,Puhelin,0400877814,,
15,Sähköposti,hannu.l(a)sci.fi,,
