,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,R.Finnbäck Oy Ab,28.01.2016,
1,Y-tunnus,2736102-5,,
2,Kotipaikka,Porvoo,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,18.04.2023,18.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.07.2021,
11,Yhteystiedot,,13.01.2016,
12,Postiosoite,Pellasvägen 1  07320  Jackarby  Suomi,,
13,Puhelin,0407288843,,
14,Sähköposti,robert.finnback(a)gmail.com,,
