,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sa-Tu Rak Oy,14.03.2023,
1,Y-tunnus,2686250-6,,
2,Kotipaikka,Nurmijärvi,14.03.2023,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Viimeisin rekisteröintiajankohta,20.03.2023,20.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
8,Yrityksen tila,Rekisterissä,11.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.03.2023,
11,Yhteystiedot,,17.03.2023,
12,Postiosoite,kylmänojantie 207  01900  Nurmijärvi  Suomi,,
13,Puhelin,0442444189,,
14,Sähköposti,satu.saturak(a)gmail.com,,
