,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Zixun oy,30.10.2015,
1,Y-tunnus,2721190-8,,
2,Kotipaikka,Vantaa,30.10.2015,
3,Yritysmuoto,Osakeyhtiö,30.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.10.2015,,
6,Viimeisin rekisteröintiajankohta,28.07.2022,28.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,30.10.2015,,
8,Yrityksen tila,Rekisterissä,30.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,02.11.2015,
12,Postiosoite,Hevoshaantie 10 J 3  01200  Vantaa  Suomi,,
13,Sähköposti,jyri.hagman(a)zixun.fi,,
