,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Emäsalon Rakennuspalvelu Oy,24.07.2015,
1,Y-tunnus,2699953-7,,
2,Kotipaikka,Porvoo,24.07.2015,
3,Yritysmuoto,Osakeyhtiö,24.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.07.2015,,
6,Viimeisin rekisteröintiajankohta,28.01.2023,28.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,24.07.2015,,
8,Yrityksen tila,Rekisterissä,24.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.03.2020,
11,Yhteystiedot,,20.08.2018,
12,Postiosoite,c/o Emäsalon Rakennuspalvelu Oy  Midgårdintie 30  06950  Emäsalo  Suomi,,
13,Käyntiosoite,c/o Emäsalon Rakennuspalvelu Oy  Midgårdintie 30  06950  Emäsalo  Suomi,,
14,Sähköposti,emasalonrakennuspalvelu(a)gmail.com,,
