,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TJK Partners Oy,04.03.2015,
1,Y-tunnus,2678455-2,,
2,Kotipaikka,Espoo,25.05.2018,
3,Yritysmuoto,Osakeyhtiö,04.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.03.2015,,
6,Viimeisin rekisteröintiajankohta,04.04.2022,04.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.03.2015,,
8,Yrityksen tila,Rekisterissä,04.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.06.2021,
11,Yhteystiedot,,06.09.2022,
12,Postiosoite,Hankasuontie 10  00390  Helsinki  Suomi,,
13,Käyntiosoite,Hankasuontie 10  00390  Helsinki  Suomi,,
14,Puhelin,+358409003701,,
15,Sähköposti,calandermichael1(a)gmail.com,,
