,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Diyo Oy,28.12.2015,
1,Y-tunnus,2729148-5,,
2,Kotipaikka,Espoo,28.12.2015,
3,Yritysmuoto,Osakeyhtiö,28.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.12.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.12.2015,,
8,Yrityksen tila,Rekisterissä,28.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.07.2021,
11,Yhteystiedot,,21.01.2016,
12,Postiosoite,Metsänvartijantie 2  02720  Espoo  Suomi,,
13,Käyntiosoite,Metsänvartijantie 2  02720  Espoo  Suomi,,
14,Puhelin,"0445653670, 0445420212",,
15,Sähköposti,diyo.thamel(a)gmail.com,,
