,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vincero Oy,16.11.2015,
1,Y-tunnus,2722049-2,,
2,Kotipaikka,Espoo,16.11.2015,
3,Yritysmuoto,Osakeyhtiö,16.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.11.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.11.2015,,
8,Yrityksen tila,Rekisterissä,16.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,22.12.2021,
12,Postiosoite,c/o Laine  Maisemamaalauksenkatu 4 D 77  00430  Helsinki  Suomi,,
13,Käyntiosoite,c/o Laine  Maisemamaalauksenkatu 4 D 77  00430  Helsinki  Suomi,,
14,Puhelin,"0505553244, 0505553244",,
15,Sähköposti,jan-erik.laine(a)vincero.fi,,
16,Www,http://www.vincero.fi,,
