,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LumoLink Digital Oy,18.05.2015,
1,Y-tunnus,2686462-4,,
2,Kotipaikka,Oulu,18.05.2015,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,22.06.2022,22.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,01.08.2021,
12,Postiosoite,c/o Artem Daniliants  Hilapellontie 4 A 18  00390  Helsinki  Suomi,,
13,Käyntiosoite,Malminkartanonkuja 4  00390  Helsinki  Suomi,,
14,Puhelin,0504044299,,
15,Sähköposti,ytj(a)lumolink.com,,
16,Www,http://www.lumolink.com,,
