,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mulberry Capital Oy,20.07.2015,
1,Y-tunnus,2697700-4,,
2,Kotipaikka,Vihti,20.07.2015,
3,Yritysmuoto,Osakeyhtiö,20.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.07.2015,,
6,Viimeisin rekisteröintiajankohta,31.01.2023,31.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.07.2015,,
8,Yrityksen tila,Rekisterissä,20.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.12.2021,
12,Postiosoite,Piennarkuja 12  03100  Nummela  Suomi,,
13,Puhelin,0405954647,,
14,Sähköposti,aapo.toivola(a)nhg.fi,,
