,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vikla Consulting Oy,02.04.2015,
1,Y-tunnus,2683921-8,,
2,Kotipaikka,Espoo,02.04.2015,
3,Yritysmuoto,Osakeyhtiö,02.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.04.2015,,
6,Viimeisin rekisteröintiajankohta,08.04.2022,08.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.04.2015,,
8,Yrityksen tila,Rekisterissä,02.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.03.2020,
11,Yhteystiedot,,27.03.2015,
12,Postiosoite,Hopearinne 18 G  02750  Espoo  Suomi,,
13,Käyntiosoite,Hopearinne 18 G  02750  Espoo  Suomi,,
14,Puhelin,05060904,,
15,Sähköposti,merjakaitue(a)gmail.com,,
