,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Project Crisis Management Finland Oy,04.02.2021,
1,Y-tunnus,2696869-3,,
2,Kotipaikka,Helsinki,13.02.2020,
3,Yritysmuoto,Osakeyhtiö,06.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.07.2015,,
6,Viimeisin rekisteröintiajankohta,09.03.2023,09.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.07.2015,,
8,Yrityksen tila,Rekisterissä,04.02.2021,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,17.06.2015,
12,Postiosoite,Pienolantie 17  76150  Pieksämäki  Suomi,,
13,Käyntiosoite,Pienolantie 17  76150  Pieksämäki  Suomi,,
14,Puhelin,0405384489,,
15,Sähköposti,jari.nykanen(a)engineer.com,,
