,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Animar Oy,10.02.2015,
1,Y-tunnus,2670282-8,,
2,Kotipaikka,Mikkeli,10.02.2015,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,12.09.2022,12.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.09.2022,
11,Yhteystiedot,,27.01.2015,
12,Postiosoite,Tiaisenkatu 3 A 1  50190  Mikkeli  Suomi,,
13,Käyntiosoite,Hallituskatu 9  50100  Mikkeli  Suomi,,
14,Puhelin,0443609350,,
15,Sähköposti,paivi.saleh(a)hotmail.com,,
