,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TNA Konsultointi Suomi Oy,13.10.2015,
1,Y-tunnus,2712020-5,,
2,Kotipaikka,Helsinki,13.10.2015,
3,Yritysmuoto,Osakeyhtiö,13.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.10.2015,,
6,Lakkaamisajankohta,05.10.2022,05.10.2022,
7,Viimeisin rekisteröintiajankohta,05.10.2022,05.10.2022,
8,Yrityksen tiedot järjestelmässä alkaen,13.10.2015,,
9,Yrityksen tila,Lakannut,05.10.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
