,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Animate Finland Oy,07.09.2015,
1,Y-tunnus,2708193-9,,
2,Kotipaikka,Espoo,07.09.2015,
3,Yritysmuoto,Osakeyhtiö,07.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.09.2015,,
6,Viimeisin rekisteröintiajankohta,07.02.2023,07.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.09.2015,,
8,Yrityksen tila,Rekisterissä,07.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,15.06.2016,
12,Postiosoite,c/o Jussi Buckbee  Jukolanahde 4 A 1  02180  Espoo  Suomi,,
13,Käyntiosoite,c/o Jussi Buckbee  Jukolanahde 4 A 1  02180  Espoo  Suomi,,
14,Puhelin,+358407304010,,
15,Sähköposti,jussi(a)animate.fi,,
16,Www,http://www.animate.fi,,
