,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Four Sees Oy,11.02.2015,
1,Y-tunnus,2671002-7,,
2,Kotipaikka,Raahe,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Viimeisin rekisteröintiajankohta,21.12.2021,21.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
8,Yrityksen tila,Rekisterissä,11.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2021,
11,Yhteystiedot,,28.01.2015,
12,Postiosoite,Jokiperäntie 16  92240  Lasikangas  Suomi,,
13,Puhelin,040 733 3741,,
14,Sähköposti,mika.salmela(a)kaskipuu.fi,,
