,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Makun Oy,25.03.2015,
1,Y-tunnus,2674421-9,,
2,Kotipaikka,Hyvinkää,25.03.2015,
3,Yritysmuoto,Osakeyhtiö,25.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.03.2015,,
6,Viimeisin rekisteröintiajankohta,19.10.2022,19.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.03.2015,,
8,Yrityksen tila,Rekisterissä,25.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.02.2021,
11,Yhteystiedot,,19.03.2015,
12,Postiosoite,Tuomaankatu 38  05830  Hyvinkää  Suomi,,
13,Käyntiosoite,Tuomaankatu 38  05830  Hyvinkää  Suomi,,
14,Puhelin,+358401963613,,
15,Sähköposti,marko1970.mk(a)gmail.com,,
