,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vasomotion Oy,23.01.2015,
1,Y-tunnus,2665088-8,,
2,Kotipaikka,Imatra,23.01.2015,
3,Yritysmuoto,Osakeyhtiö,23.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.01.2015,,
6,Viimeisin rekisteröintiajankohta,29.09.2022,29.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.01.2015,,
8,Yrityksen tila,Rekisterissä,23.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,09.05.2017,
12,Postiosoite,c/o Sinisalo  Mannerheimintie 33 B 20  00250  Helsinki  Suomi,,
13,Käyntiosoite,c/o Sinisalo  Mannerheimintie 33 B 20  00250  Helsinki  Suomi,,
14,Puhelin,"0400832268, 0500850345",,
15,Sähköposti,veikko.m.sinisalo(a)gmail.com,,
16,Www,http://www.jalkahoitolaparikka.fi/,,
