,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HIT Group Oy,22.06.2015,
1,Y-tunnus,2692992-6,,
2,Kotipaikka,Varkaus,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,03.10.2020,03.10.2020,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.06.2020,
11,Yhteystiedot,,02.02.2021,
12,Postiosoite,Tuohitorventie 11  06450  Porvoo  Suomi,,
13,Käyntiosoite,Pirnankatu 4  78200  Varkaus  Suomi,,
14,Sähköposti,tommi.immonen(a)hitgroup.fi,,
