,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TakeEazy Oy,09.03.2023,
1,Y-tunnus,2729688-4,,
2,Kotipaikka,Salo,18.12.2015,
3,Yritysmuoto,Osakeyhtiö,18.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.12.2015,,
6,Viimeisin rekisteröintiajankohta,09.03.2023,09.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.12.2015,,
8,Yrityksen tila,Rekisterissä,18.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.09.2022,
11,Yhteystiedot,,11.11.2022,
12,Postiosoite,c/o Sanna Kallinen  Aimontapontie 522  25520  Perniö As  Suomi,,
