,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,VitaForte Oy,26.01.2016,
1,Y-tunnus,2736872-9,,
2,Kotipaikka,Paimio,26.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2016,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2016,,
8,Yrityksen tila,Rekisterissä,26.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.05.2020,
11,Yhteystiedot,,15.01.2016,
12,Postiosoite,Koskelantie 1  21540  Preitilä  Suomi,,
13,Käyntiosoite,Koskelantie 1  21540  Preitilä  Suomi,,
14,Puhelin,0400786887,,
15,Sähköposti,heino.pernila(a)elisanet.fi,,
