,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Focused Growth Consulting Oy,21.01.2016,
1,Y-tunnus,2738099-8,,
2,Kotipaikka,Kauniainen,21.01.2016,
3,Yritysmuoto,Osakeyhtiö,21.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2016,,
6,Viimeisin rekisteröintiajankohta,04.05.2023,04.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2016,,
8,Yrityksen tila,Rekisterissä,21.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.05.2023,
11,Yhteystiedot,,20.01.2016,
12,Postiosoite,c/o Pekka Riippi  Ingankuja 3 A  02700  Kauniainen  Suomi,,
13,Käyntiosoite,c/o Pekka Riippi  Ingankuja 3 A  02700  Kauniainen  Suomi,,
14,Puhelin,040-5459885,,
