,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Altoran Oy,04.01.2016,
1,Y-tunnus,2734264-1,,
2,Kotipaikka,Turku,04.01.2016,
3,Yritysmuoto,Osakeyhtiö,04.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.01.2016,,
6,Viimeisin rekisteröintiajankohta,21.02.2023,21.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.01.2016,,
8,Yrityksen tila,Rekisterissä,04.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.10.2019,
11,Yhteystiedot,,14.09.2017,
12,Postiosoite,c/o Taru Salminen  Piispanpelto 7 as. 19  20540  Turku  Suomi,,
13,Käyntiosoite,c/o Taru Salminen  Piispanpelto 7 as. 19  20540  Turku  Suomi,,
