,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vi-Su Perhetyökeskus Oy,11.02.2015,
1,Y-tunnus,2664510-6,,
2,Kotipaikka,Helsinki,11.02.2015,
3,Yritysmuoto,Osakeyhtiö,11.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2015,,
6,Lakkaamisajankohta,05.03.2020,05.03.2020,
7,Viimeisin rekisteröintiajankohta,05.03.2020,05.03.2020,
8,Yrityksen tiedot järjestelmässä alkaen,11.02.2015,,
9,Yrityksen tila,Lakannut,05.03.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
